KAN,MLP,Decision Tree,Gradient Boosting
16406.395698083234,814.0577739339602,3.858906648100031,16.99486830564686
13332.073853159998,324.44731189954433,8.969366112099946,47.61882835851383
10166.722654445986,107.44309728196188,5.643047760099993,7.952222885204968
7760.5678051048735,61.22495410774936,2.198962752100014,5.331838415593285
4671.871696425542,38.8460546014455,7.30945295999997,0.1533765141634403
3539.8520119671393,28.439761933175454,0.6786464400000093,0.6552406899535305
2602.7523641950534,17.667602974864074,5.736072900100013,0.010136142188790869
1714.7847839664469,0.0007016896717531591,0.8656255520999985,0.021249505644536974
985.0660877064062,7.870031531537378,0.4277814025000067,1.647489385023329
494.3025545578347,9.428528079494379,0.019830272399999422,1.3951396338733226
157.9951584001563,14.747300463084025,0.07853305640624908,1.1808885735160242
4.12428667209244,18.4658002802093,0.10739548265625033,0.2076013963768857
39.6143868281403,10.178204157527373,0.5883225567285227,1.5885595540673163
132.91312135752202,3.3669139061420332,0.91896788204101,0.6032038583743203
162.78326943486573,0.023796666573239707,0.09479625209999917,1.6826797264454172
106.39995027467346,1.5797844764042508,0.012299919025000154,1.8825150791990541
67.36062544126537,3.691550135011057,0.00040388940899992095,1.5556423114210878
66.29261562733167,2.627750545282327,0.04810988937344398,0.15956870827194153
96.70698670443156,0.9219168131600833,0.0002369854987777969,0.3028254789376316
251.4964973403762,3.5599458516018174,0.0002469297959999932,0.09672951979221871
2212.356128264105,68.61877885435344,0.16339560493824398,9.021099597542685
795.9264490479077,125.96468344722716,0.027722249999995004,153.15095290473715
8.372260305376281,2.035876816609438,1.0742170864198062,155.51843758696788
3.5877465103493176,22.701872406482646,2.9415680099999255,40.648734845287095
0.04528479594254861,42.49509465912235,1.6517390400000083,52.796214469222946
15.456684571290097,28.45264599041987,0.648830249999992,1.3063606849097165
51.360639866532345,33.85144356952194,1.438800250000001,147.39744687424485
95.40514365055941,17.269217618789696,1.670814759999982,262.2425912812231
500.7369819796976,15.605683403329019,6.792973444444548,29.015138304990767
237.87956857912735,6.09060861665242,11.958040641600077,15.463716464216986
60.21101933604591,1.6514921126082283,0.009774617777777644,3.2100416946774044
0.0960539898834237,9.041746357085668,0.6450588464197532,0.3438328068414482
19.582621486435862,12.73268944705025,1.6257100011111103,0.28911689200397006
11.365840157169327,3.9558426371599467,0.8004561367474611,4.35708606530073
4.07888908520601,0.9692582768172284,0.0004402503188778577,0.20652592010427795
3.70587089275088,1.1322967297953965,5.883721946094676,1.1888283501360677
1.4177185833343884,1.4795930042540826,0.30773902794378355,0.16378906647967428
8.701127612704504,3.9139779768683947,0.21702139864197625,0.12834221113784222
19.268582330062944,1.2271553823610302,0.23901723459289936,0.552140912770068
98.32328563208205,7.443668311856122,0.005214554891015598,0.029572731815791512
69.04404128819347,0.40874794357683075,30.84321344444466,30.509385636123167
3.9316732096567892,7.803938243773416,23.197066777777636,99.1247921513642
111.8110455836337,6.755943821526712,419.78049484297424,31.94324461451979
211.98077488147834,8.174254433220154,75.7944360000003,29.268732264586518
425.7852501701696,8.047058451496527,64.08963136000024,1.3737528771013237
830.4288883215186,80.35485420286666,78.66980416000035,12.862353993872714
1304.3367467595372,18.325818651346637,27.836176000000112,1.7010063411266843
595.1232863463687,5.374186959694778,75.06706201562497,3.5185939135235573
2.450294329582234,0.77217508866686,197.79750240249945,0.0762536139160144
0.25228586549106946,1.0013727119724298,3.8711546256250076,0.030403739227822805
5.641704006674551,0.3292959909511077,3.9861120756249933,0.4027775419679235
7.090439350459124,1.7587028159623974,3.7934622516015715,0.2532841593538399
1.9382159455499968,5.082597145944041,0.016827278400003413,0.026488009693184773
8.306951870079413,4.849688818584823,0.24803512597655933,1.3587048256794694
0.09018794958530416,1.5545443628142077,0.0964864786983441,0.28801851031543646
5.369100850244754,0.280841050944616,0.07050473256198518,0.7997743584841941
12.324002441792143,0.06711963424761921,0.015481015061984167,0.10134867796680087
14.9937861202808,0.19777686208364487,0.0014025025000001152,0.08506735246733675
11.989079646134769,0.14240863479380872,0.001048905991942201,0.10816147970344422
1.1943825107224137,4.498627997168668,0.0012341807735537043,0.1014170384978356
15.72017955839652,105.7096237903838,71.35011961000143,2.6275625227689243
98.23605128541536,57.71468350130274,100.50864516000095,4.394871973461708
54.73508564698776,53.707692337305154,151.80457681000127,2.308380202213111
0.004821023941036882,100.4571863964568,38.985752020408455,3.453164404994239
59.44414517578991,57.2997548811187,26.43428775510239,0.3110273820963531
103.86705045053941,28.789119466787675,39.38817600000013,0.3585409805947964
241.59726534507823,1.6774243365139898,6.723072790123481,37.592460478486366
122.46346687275792,5.754730112171414,4.980793899408286,27.384315688436292
4.982142239457144,2.1379334986239306e-05,0.04015014062500328,4.555681300859444
0.23057815942763518,1.6140954973254555,0.4278795156249914,0.7820632506892519
86.45797972199354,13.15722062952099,2.432768071111002,0.3931740083109865
192.80483216688552,58.21563610183071,1.4888880399999787,0.009368567248923923
0.1846179201660129,97.88883316891985,7.73586146673601,0.6399120958349798
0.05701713827091378,16.567364051342754,12.136444387599932,1.6411689595915642
2.478633271051175,4.128270244754299,0.029972265625000837,4.565306553819112
10.776974604197736,11.474986730896449,6.853162421157004,0.1260728289332749
27.746138555282954,4.518184882651495,0.00927529506944438,0.6376046594861713
63.283361198459616,0.00956249184579484,0.11549122559999919,0.40815123022886923
81.682261666464,0.014901925186174355,0.001857179025000009,0.17381613526050577
5.8871663610417535,3.131182093464948,0.0017804180249999986,0.12957802539954658
3332.497404545324,0.4159765004370406,141.20093584000074,19.793730895201506
2928.755810016004,105.1932832285834,11.389275039999955,33.32766796803136
1994.6754894933033,193.6296166480105,58.908695040000275,36.793659530902865
1033.242825790224,161.9037981354937,243.22184818367137,21.450605088624833
355.52895957188554,135.06026381179362,270.0153188775499,6.21579744749407
33.036809679931636,128.9894955156284,296.8433635918374,0.001033558265739822
43.069123578018186,114.07411805485064,44.74807236000008,9.759672272003689
266.1775361452569,1.483810374658724,7.791913960000056,28.152476481001553
35.200669771325906,2.3690381111806698,6.936726854444405,0.7492015539970224
24.041096351092502,4.302048900812778,4.85567667359992,15.580461138795927
8.07013909156344,2.000688641453594,2.4814575698469308,7.407956448081938
0.632601195717813,8.481390966680953,1.6772840099999762,0.7816519268036212
50.54444593037167,0.9119026913567315,0.16112196000000764,3.199088922565315
33.92266842548403,0.5317150688463373,0.04796268463017762,0.5709289336153639
7.884166402930362,3.716868918005237,0.47785248472657094,1.3532895154750257
1.8937060393812524,3.401185560357997,1.4175283600000081,1.0236497730844833
1.0968937467420983,0.206442230888038,0.01045710760000023,1.7915570913567118
3.081950316408691,0.2135522653672466,0.0005695041326529744,0.5399522835000744
6.660032853351503,0.4695611265924874,0.02412075235918379,0.04641056123722761
60.439391861737114,0.14475083537684988,0.005780284430578649,0.0006200283502138181
621.8267918633458,95.03379489188777,36.392448378698205,211.86635469520823
697.0080055141086,131.13282636293067,27.096028994082854,276.0995594835058
781.7060086445655,153.2136752133216,24.738380360946653,170.07048547352707
697.2595071701658,117.03363506495491,6.576660250000049,235.3446065663799
364.439211061252,38.145421711078036,7.89272836000022,167.79854033128137
83.74294577935802,10.21193488115529,191.44873225000003,288.91365612041255
1.5677265313348663,24.973898418047145,11.195716000000024,135.87542500647677
29.529300589585354,140.32598942767407,499.6281601322313,72.1138553689712
532.2972665613133,1.5966855152929993,48.045692249999995,15.783909076175485
11.726685242959052,312.8432818909013,4.1685388900000815,14.10738347696343
209.02438334821306,31.999339284157916,4.623790090000006,13.846698211396548
0.3823371577698063,95.07339086672076,15.307656250000067,0.6147853912641946
1.6904149082751898,38.56764066061104,0.004425797377777979,0.07377716344269676
38.40497798062502,0.47944550035244043,0.250984300277782,5.011998196600907e-06
81.45025130902242,0.6813261888012958,1.197798913600013,0.13829345683278177
105.75431697311419,0.0010702354432677705,1.1672425520999952,0.08866566333868041
105.97701978301023,0.0452065135368334,0.100882464400001,0.20117491830703912
84.60423877816407,1.9830710402125618,0.7264206168847637,0.11318591744483757
64.65220067206934,7.845937072311055,0.09041729509072162,3.492925615347953e-05
7.519521159836157,1.2835805042652326,0.09769134930709977,0.03725980372392477
177.84278024632707,2.0539112817812453,5.474508054444441,34.39836616199228
35.905253047344374,1.3689594718373286,5.023223975024995,8.818312595947162
47.21837817033716,0.45302181171702116,0.10632490562499965,8.594749746294314
26.92835569812042,14.571704821990531,0.2858345832249997,22.498706883269783
4.624074337149633,40.653922004234424,1.2943954212250002,4.20004253904853
1.34147311597035,33.75812443360936,4.5353807272111135,1.6373831326173733
23.09248898567487,17.068919843982314,1.0881393210340269,2.7820563577554602
62.20521757393369,22.100788174708,5.524235219617362,0.0027032708284693216
130.06991923240003,59.05315274315886,2.831894371211108,0.07797971296293808
205.5862218302095,68.22571567404273,4.224148474711106,2.2429602381488376
260.72704457119477,20.76280895445367,1.2625162863062518,1.6922653834472021
262.1117843708889,0.9650954670143455,2.0804240050562512,1.2459332356464463
207.71551950439138,0.7835608081142932,1.7246715265562507,1.971960185178777
85.8331685446335,0.06461456602252137,0.14308756245069443,0.07488366119960856
24.041196713000627,0.5635873012012669,1.005310364669446,0.7545018681354629
